season,game_month,feature,n_rows,n_observed,mean,std,q10,q25,median,q75,q90
2020,8,asof_pitcher_prev5_game_success_rate,38652,38367,0.5301871156983867,0.06788452483778035,0.443992,0.488889,0.531447,0.572327,0.611765
2020,8,asof_pitcher_prev1_game_middle_rate,38652,38367,0.1567611992441421,0.09303403606181036,0.0555556,0.0963855,0.15,0.2,0.266667
2020,8,asof_pitcher_prev3_game_middle_rate,38652,38367,0.15391373529335103,0.053993117548501106,0.0909091,0.116981,0.151515,0.181818,0.222222
2020,8,asof_pitcher_prev5_game_middle_rate,38652,38367,0.15273113338285504,0.04317757766426411,0.101852,0.123043,0.151515,0.177628,0.208333
2020,8,asof_batter_success_rate,38652,38644,0.5443894238432875,0.04001714466832767,0.5013609,0.529054,0.5449065,0.561617,0.5761827
2020,8,asof_batter_middle_rate,38652,38644,0.13875031917244593,0.02155859980463277,0.1207602,0.12933,0.136951,0.1449475,0.1623834
2020,8,asof_pitcher_fastball_rate,38652,38639,0.5554498462434329,0.10220603134509376,0.44153739999999997,0.4851745,0.53719,0.609471,0.6979366000000001
2020,8,asof_pitcher_breaking_rate,38652,38639,0.2898637328269365,0.10966140211838675,0.15317640000000002,0.225345,0.28527,0.35674249999999996,0.42526800000000003
2020,8,asof_pitcher_offspeed_rate,38652,38639,0.15468641427966562,0.1043043565438483,0.023663260000000002,0.07791025,0.139073,0.21109250000000002,0.2987562000000001
2020,8,control_success,38652,38652,0.527864017385905,0.4992294508395228,0.0,0.0,1.0,1.0,1.0
2020,9,asof_pitcher_success_rate,43467,43456,0.5427517297726435,0.04888738599574056,0.48488200000000004,0.51270575,0.5392330000000001,0.5780995,0.5964240000000001
2020,9,asof_pitcher_reverse_rate,43467,43456,0.19772963558081735,0.048514546875517144,0.1356385,0.163763,0.198912,0.22963825000000002,0.2598545
2020,9,asof_pitcher_middle_rate,43467,43456,0.13900963505614877,0.02634022826234808,0.1153545,0.1239205,0.1379725,0.151503,0.16726000000000002
2020,9,asof_pitcher_ball_rate,43467,43456,0.3712679501564801,0.038249847635677875,0.33304100000000003,0.3508035,0.365313,0.38743649999999996,0.41894200000000004
2020,9,asof_pitcher_strike_rate,43467,43456,0.4395518022367452,0.03418675988904013,0.401575,0.42271375,0.43869100000000005,0.459141,0.477612
2020,9,asof_pitcher_prev1_game_success_rate,43467,43178,0.5321722294687109,0.13004961815554408,0.376623,0.458333,0.530612,0.612613,0.693878
2020,9,asof_pitcher_prev3_game_success_rate,43467,43178,0.5321983302144611,0.08126510621086765,0.421053,0.48495,0.537671,0.586957,0.633218
2020,9,asof_pitcher_prev5_game_success_rate,43467,43178,0.5322925958590021,0.06787030624360246,0.446953,0.493213,0.534568,0.575758,0.619403
2020,9,asof_pitcher_prev1_game_middle_rate,43467,43178,0.13732949832785216,0.08354761097953889,0.05,0.0810811,0.126582,0.181818,0.241935
2020,9,asof_pitcher_prev3_game_middle_rate,43467,43178,0.13921865253138171,0.04729704437164565,0.0813559,0.107884,0.136095,0.164983,0.2
2020,9,asof_pitcher_prev5_game_middle_rate,43467,43178,0.14153235249432577,0.04046646505494516,0.0939227,0.115607,0.138716,0.165289,0.192308
2020,9,asof_batter_success_rate,43467,43458,0.5451132979888629,0.036492537024059225,0.5076572,0.53004525,0.543686,0.55779875,0.5770886000000001
2020,9,asof_batter_middle_rate,43467,43458,0.1385626874016292,0.019668697767595868,0.1200961,0.13069925000000002,0.1365885,0.145313,0.1629566
2020,9,asof_pitcher_fastball_rate,43467,43456,0.5546200470130708,0.10087467949787651,0.43938699999999997,0.48744825,0.5398015,0.611111,0.681411
2020,9,asof_pitcher_breaking_rate,43467,43456,0.2905411909954897,0.11136191379823221,0.152958,0.217391,0.2912575,0.35830225,0.424242
2020,9,asof_pitcher_offspeed_rate,43467,43456,0.15483875971557437,0.10335340456703071,0.028866,0.07621705000000001,0.142253,0.214649,0.30279500000000004
2020,9,control_success,43467,43467,0.5384774656636069,0.49852302072883714,0.0,0.0,1.0,1.0,1.0
2020,10,asof_pitcher_success_rate,40297,40289,0.5396105506962198,0.04868203944404915,0.481455,0.512399,0.537023,0.572854,0.5978094
2020,10,asof_pitcher_reverse_rate,40297,40289,0.2033940386606766,0.049998087538614684,0.138188,0.17209,0.205092,0.236301,0.264917
2020,10,asof_pitcher_middle_rate,40297,40289,0.13770316875077565,0.02557141627457113,0.113514,0.123494,0.134111,0.151985,0.16436660000000003
2020,10,asof_pitcher_ball_rate,40297,40289,0.3740903271612599,0.036105314696384075,0.333953,0.352326,0.368742,0.391684,0.42088200000000003
2020,10,asof_pitcher_strike_rate,40297,40289,0.4374297791208519,0.03348724799055266,0.3966428,0.417842,0.4375,0.45843,0.47712600000000005
2020,10,asof_pitcher_prev1_game_success_rate,40297,40103,0.5288523005834975,0.13385792064171748,0.363636,0.445652,0.535211,0.619048,0.6875
2020,10,asof_pitcher_prev3_game_success_rate,40297,40103,0.5351116701992369,0.08746466572913243,0.424658,0.479624,0.538462,0.590164,0.646465
2020,10,asof_pitcher_prev5_game_success_rate,40297,40103,0.5363779562875596,0.07334630129655144,0.445946,0.49505,0.531646,0.583333,0.629464
2020,10,asof_pitcher_prev1_game_middle_rate,40297,40103,0.13835934844774705,0.09586049102097298,0.0315789,0.0729167,0.130435,0.186916,0.25
2020,10,asof_pitcher_prev3_game_middle_rate,40297,40103,0.13439939274119142,0.05577457102652475,0.0699301,0.1,0.125,0.166667,0.208955
2020,10,asof_pitcher_prev5_game_middle_rate,40297,40103,0.13456942893050397,0.04617925038539195,0.0819672,0.104384,0.127517,0.160714,0.198113
2020,10,asof_batter_success_rate,40297,40291,0.543257496066119,0.03272889559217661,0.506752,0.53122,0.542092,0.5569394999999999,0.570978
2020,10,asof_batter_middle_rate,40297,40291,0.13788708207291953,0.019779711258861177,0.119102,0.128726,0.135059,0.143145,0.162928
2020,10,asof_pitcher_fastball_rate,40297,40289,0.554667705180074,0.09782023359101322,0.437516,0.488378,0.541013,0.617157,0.6823852000000001
2020,10,asof_pitcher_breaking_rate,40297,40289,0.2844835992876467,0.10945643602939588,0.1507688,0.216901,0.282222,0.34928,0.42064860000000004
2020,10,asof_pitcher_offspeed_rate,40297,40289,0.16084869654074313,0.10676270458063264,0.03213794,0.0800076,0.14614,0.227914,0.30588020000000005
2020,10,control_success,40297,40297,0.5259448594188153,0.49933260624026543,0.0,0.0,1.0,1.0,1.0
2021,4,asof_pitcher_success_rate,41889,41856,0.5409251518635322,0.05763239093040556,0.4792695,0.512402,0.5386205,0.57388375,0.5931500000000001
2021,4,asof_pitcher_reverse_rate,41889,41856,0.2089282588577504,0.062332926649989975,0.144737,0.17640475,0.20872849999999998,0.23908,0.271879
2021,4,asof_pitcher_middle_rate,41889,41856,0.1398467406536697,0.03381485771323988,0.109321,0.123414,0.13825749999999998,0.153769,0.17284
2021,4,asof_pitcher_ball_rate,41889,41856,0.37562049655963303,0.04508519965307068,0.3338995,0.35036174999999997,0.372463,0.395421,0.419048
2021,4,asof_pitcher_strike_rate,41889,41856,0.44098815838828365,0.04447151132500423,0.400656,0.42086075,0.440358,0.46069225,0.485902
2021,4,asof_pitcher_prev1_game_success_rate,41889,40261,0.5446317063659621,0.12905667126522918,0.38961,0.466667,0.542857,0.628571,0.696078
2021,4,asof_pitcher_prev3_game_success_rate,41889,40261,0.5417137815503837,0.08555031915905045,0.437276,0.492228,0.546559,0.59375,0.641791
2021,4,asof_pitcher_prev5_game_success_rate,41889,40261,0.5402036964804648,0.07250054074787718,0.449275,0.494331,0.545455,0.585903,0.626374
2021,4,asof_pitcher_prev1_game_middle_rate,41889,40261,0.14631571543180746,0.08393362423451466,0.047619,0.0909091,0.14,0.195122,0.25
2021,4,asof_pitcher_prev3_game_middle_rate,41889,40261,0.14666656870668887,0.05349402784509298,0.0846774,0.111111,0.142857,0.177778,0.216667
2021,4,asof_pitcher_prev5_game_middle_rate,41889,40261,0.1440014779786891,0.04563509948905477,0.0915493,0.114286,0.140541,0.16996,0.202572
2021,4,asof_batter_success_rate,41889,41854,0.5457039215845558,0.04705287605610457,0.5039944,0.5297645,0.542017,0.559213,0.5779763000000001
2021,4,asof_batter_middle_rate,41889,41854,0.13802556031848806,0.027074140280879982,0.11953130000000001,0.12958225,0.1371865,0.14535575,0.1665181
2021,4,asof_pitcher_fastball_rate,41889,41856,0.559717616040711,0.10489519676665099,0.443182,0.4865025,0.549665,0.622015,0.6984995
2021,4,asof_pitcher_breaking_rate,41889,41856,0.2858180483514909,0.11390848118264632,0.150144,0.20545425,0.2798905,0.3583985,0.42527950000000003
2021,4,asof_pitcher_offspeed_rate,41889,41856,0.15446433312394878,0.11032166371231793,0.0168539,0.0666667,0.13794,0.22631874999999999,0.3025465
2021,4,control_success,41889,41889,0.5452744157177302,0.4979519521431992,0.0,0.0,1.0,1.0,1.0
2021,5,asof_pitcher_success_rate,41581,41560,0.540129665784408,0.054783228799981244,0.477573,0.507937,0.539548,0.5717155,0.5949377
2021,5,asof_pitcher_reverse_rate,41581,41560,0.2151640219538017,0.055919755394268265,0.1533356,0.181188,0.2134905,0.24541125,0.2801740999999999
2021,5,asof_pitcher_middle_rate,41581,41560,0.13851549916746872,0.03012197947415745,0.1129408,0.12449974999999999,0.13834649999999998,0.151556,0.1675291
2021,5,asof_pitcher_ball_rate,41581,41560,0.37846397088546674,0.04170641609395631,0.337625,0.35361075,0.3726835,0.3976875,0.4220717
2021,5,asof_pitcher_strike_rate,41581,41560,0.4387739592083734,0.04053497248222061,0.4,0.42013825,0.44090399999999996,0.459189,0.4828213
2021,5,asof_pitcher_prev1_game_success_rate,41581,40962,0.5306022103657049,0.13583617423736405,0.375,0.455446,0.529412,0.607843,0.693694
2021,5,asof_pitcher_prev3_game_success_rate,41581,40962,0.5310815767784777,0.0890794883533459,0.425,0.478261,0.53169,0.580328,0.636364
2021,5,asof_pitcher_prev5_game_success_rate,41581,40962,0.5333860048093356,0.07780422507537933,0.4415882000000001,0.485549,0.53271,0.576087,0.621622
2021,5,asof_pitcher_prev1_game_middle_rate,41581,40962,0.14511714991699626,0.08648586028440365,0.0510204,0.0909091,0.133333,0.192308,0.25
2021,5,asof_pitcher_prev3_game_middle_rate,41581,40962,0.14459361577559687,0.05317421266197463,0.0811966,0.108108,0.140496,0.175258,0.213115
2021,5,asof_pitcher_prev5_game_middle_rate,41581,40962,0.1449018152873395,0.04541030148446974,0.0925926,0.114833,0.143141,0.173529,0.2
2021,5,asof_batter_success_rate,41581,41565,0.5456236264886323,0.043346240990048183,0.506573,0.528786,0.54164,0.558275,0.5796616
2021,5,asof_batter_middle_rate,41581,41565,0.14041235511608324,0.024383339837389793,0.123377,0.13179,0.139075,0.148148,0.1639166
2021,5,asof_pitcher_fastball_rate,41581,41560,0.5509093011790183,0.09967560808384691,0.4341349,0.4822315,0.5392255,0.6114092499999999,0.6881451
2021,5,asof_pitcher_breaking_rate,41581,41560,0.2920239046920115,0.11148394778094049,0.150159,0.20971225000000002,0.29189,0.3645925,0.429742
2021,5,asof_pitcher_offspeed_rate,41581,41560,0.15706679101879212,0.10987271286163153,0.02467625000000008,0.070537675,0.1404445,0.2268285,0.31847169999999997
2021,5,control_success,41581,41581,0.5439503619441571,0.49807060918622603,0.0,0.0,1.0,1.0,1.0
2021,6,asof_pitcher_success_rate,43100,43088,0.5353629057742294,0.051501665704525,0.47541,0.5053842500000001,0.5347965,0.5625,0.5907929
2021,6,asof_pitcher_reverse_rate,43100,43088,0.22136772040011138,0.05247992585017539,0.165217,0.18837,0.219891,0.24835274999999998,0.2864089
2021,6,asof_pitcher_middle_rate,43100,43088,0.14121617175547718,0.025878788812555398,0.1185814,0.126303,0.139991,0.15242625,0.17347560000000006
2021,6,asof_pitcher_ball_rate,43100,43088,0.3784714738210175,0.03829379349903115,0.33945,0.353922,0.37325050000000004,0.397448,0.42030520000000005
2021,6,asof_pitcher_strike_rate,43100,43088,0.4385909056140921,0.035079037269717124,0.401294,0.42008275,0.4398535,0.45739125,0.47878950000000003
2021,6,asof_pitcher_prev1_game_success_rate,43100,42703,0.5358874483877011,0.13314475932439226,0.375,0.45084199999999996,0.533981,0.608247,0.7
2021,6,asof_pitcher_prev3_game_success_rate,43100,42703,0.5300808775261691,0.08975271703589274,0.423729,0.473684,0.52381,0.576923,0.638298
2021,6,asof_pitcher_prev5_game_success_rate,43100,42703,0.5279565792098916,0.07629448697248287,0.4375,0.481013,0.525424,0.56487,0.611345
2021,6,asof_pitcher_prev1_game_middle_rate,43100,42703,0.14380956875160997,0.07946978117861803,0.0555556,0.0952381,0.136842,0.185185,0.235849
2021,6,asof_pitcher_prev3_game_middle_rate,43100,42703,0.14248064027117532,0.046422581322893876,0.0869565,0.114286,0.13986,0.168459,0.2
2021,6,asof_pitcher_prev5_game_middle_rate,43100,42703,0.14365531247921692,0.04056334457380837,0.0944882,0.117043,0.141129,0.169811,0.195335
2021,6,asof_batter_success_rate,43100,43089,0.5446639321636612,0.04306788309036469,0.506329,0.527321,0.539088,0.554896,0.5813806000000001
2021,6,asof_batter_middle_rate,43100,43089,0.13987703189213022,0.019946026887865852,0.122642,0.132609,0.139339,0.148832,0.1609392
2021,6,asof_pitcher_fastball_rate,43100,43088,0.5472397833735612,0.09518810164121025,0.43529429999999997,0.483615,0.5407035,0.61097075,0.666667
2021,6,asof_pitcher_breaking_rate,43100,43088,0.2944940938938916,0.11037573215141534,0.1568087,0.2192085,0.29601500000000003,0.36527225,0.4250222
2021,6,asof_pitcher_offspeed_rate,43100,43088,0.1582661230757287,0.11208701337219484,0.02613725,0.0723684,0.14361400000000002,0.22880875,0.3127556
2021,6,control_success,43100,43100,0.538631090487239,0.4985111882596381,0.0,0.0,1.0,1.0,1.0
2021,7,asof_pitcher_success_rate,12742,12735,0.5409435847663918,0.05749450947937901,0.4778974,0.5064949999999999,0.537126,0.5727645,0.5969504
2021,7,asof_pitcher_reverse_rate,12742,12735,0.2175933811385944,0.05742274133639643,0.1583868,0.185207,0.216886,0.2491665,0.2903054
2021,7,asof_pitcher_middle_rate,12742,12735,0.1395742075853946,0.02530878777249654,0.1137562,0.126171,0.138326,0.151733,0.1696058
2021,7,asof_pitcher_ball_rate,12742,12735,0.3811019854731056,0.041672044972914636,0.33726079999999997,0.35631100000000004,0.377079,0.40276449999999997,0.424242
2021,7,asof_pitcher_strike_rate,12742,12735,0.4382055020808795,0.03816520588068619,0.3993762,0.4205065,0.437851,0.458264,0.47524720000000004
2021,7,asof_pitcher_prev1_game_success_rate,12742,12415,0.5463509914619412,0.13592316455360862,0.4,0.456311,0.53125,0.636364,0.746988
2021,7,asof_pitcher_prev3_game_success_rate,12742,12415,0.5445682765203385,0.09745054370531357,0.433036,0.477011,0.531056,0.59,0.696774
2021,7,asof_pitcher_prev5_game_success_rate,12742,12415,0.5429164474426098,0.08733963214600982,0.449367,0.481409,0.532787,0.577406,0.695775
2021,7,asof_pitcher_prev1_game_middle_rate,12742,12415,0.13917210630688684,0.0739291360284953,0.0576923,0.0930233,0.133333,0.179487,0.25
2021,7,asof_pitcher_prev3_game_middle_rate,12742,12415,0.14133712736206203,0.04703666573447025,0.0869565,0.113636,0.140845,0.167832,0.201954
2021,7,asof_pitcher_prev5_game_middle_rate,12742,12415,0.1409492525235602,0.03932562215490195,0.0918367,0.113924,0.139241,0.166667,0.192593
2021,7,asof_batter_success_rate,12742,12737,0.5510305830258303,0.04933392412282826,0.5131816,0.528645,0.540168,0.559712,0.5994026
2021,7,asof_batter_middle_rate,12742,12737,0.13849455127581062,0.02276429462830425,0.11916260000000001,0.131313,0.139333,0.14736,0.159033
2021,7,asof_pitcher_fastball_rate,12742,12735,0.5543854190027483,0.10124527884496883,0.4431622,0.486626,0.545362,0.6159375,0.684211
2021,7,asof_pitcher_breaking_rate,12742,12735,0.287236956631331,0.11413816154746995,0.1309084,0.21075850000000002,0.280374,0.35431650000000003,0.4242708
2021,7,asof_pitcher_offspeed_rate,12742,12735,0.1583776205679623,0.11095279647993808,0.02289126,0.07298305,0.13964,0.2414635,0.3219272
2021,7,control_success,12742,12742,0.5569769266991054,0.49676251541409994,0.0,0.0,1.0,1.0,1.0
2021,8,asof_pitcher_success_rate,27325,27319,0.5302157454811668,0.05240573426302252,0.47383159999999996,0.49837600000000004,0.530073,0.5596985,0.587156
2021,8,asof_pitcher_reverse_rate,27325,27319,0.2285180874849006,0.05360963849132978,0.169631,0.196429,0.226678,0.255215,0.2906554
2021,8,asof_pitcher_middle_rate,27325,27319,0.1414430051758849,0.024056515815425315,0.1181206,0.129174,0.140877,0.152249,0.16792780000000002
2021,8,asof_pitcher_ball_rate,27325,27319,0.3792451671364252,0.037206642119004554,0.3407408,0.3527995,0.375,0.39832650000000003,0.42489600000000005
2021,8,asof_pitcher_strike_rate,27325,27319,0.4396805119879937,0.035053168460682974,0.3971614,0.42191449999999997,0.439323,0.4597795,0.47798520000000005
2021,8,asof_pitcher_prev1_game_success_rate,27325,27044,0.5290096142027807,0.12927775426614327,0.368421,0.454545,0.529412,0.6,0.694444
2021,8,asof_pitcher_prev3_game_success_rate,27325,27044,0.5316463979440912,0.08617401552150891,0.4320022000000001,0.477273,0.527273,0.571942,0.634146
2021,8,asof_pitcher_prev5_game_success_rate,27325,27044,0.5316807943351575,0.07857057886488171,0.445498,0.478261,0.527311,0.56681,0.626506
2021,8,asof_pitcher_prev1_game_middle_rate,27325,27044,0.15170780759872798,0.0885933314624869,0.0625,0.0961538,0.140351,0.2,0.255814
2021,8,asof_pitcher_prev3_game_middle_rate,27325,27044,0.14786637698195532,0.05121339811719579,0.0884956,0.111111,0.142857,0.182724,0.20979
2021,8,asof_pitcher_prev5_game_middle_rate,27325,27044,0.14720666053468423,0.04246538381653197,0.0984683,0.119734,0.145299,0.173494,0.2
2021,8,asof_batter_success_rate,27325,27319,0.5444474221970057,0.041493535329381416,0.507109,0.525418,0.537785,0.5556445,0.5863216000000001
2021,8,asof_batter_middle_rate,27325,27319,0.14199152212013616,0.023264198490589347,0.1253206,0.133333,0.140436,0.150041,0.1629314
2021,8,asof_pitcher_fastball_rate,27325,27319,0.5492708629159193,0.09403601223293398,0.4406732,0.48346199999999995,0.54465,0.61203,0.6687708
2021,8,asof_pitcher_breaking_rate,27325,27319,0.28824104221604013,0.1077973238345504,0.1537374,0.21027200000000001,0.281369,0.3598115,0.4196124
2021,8,asof_pitcher_offspeed_rate,27325,27319,0.16248809283480362,0.1155857013910523,0.027178780000000003,0.07637179999999999,0.139425,0.2378025,0.3212374
2021,8,control_success,27325,27325,0.5365416285452882,0.4986720465197008,0.0,0.0,1.0,1.0,1.0
2021,9,asof_pitcher_success_rate,42805,42791,0.5340307436610502,0.05607633931398177,0.477223,0.5008395,0.533194,0.563246,0.591297
2021,9,asof_pitcher_reverse_rate,42805,42791,0.22594058942300954,0.05480010732687045,0.165617,0.192812,0.230216,0.257946,0.290257
2021,9,asof_pitcher_middle_rate,42805,42791,0.14255231854829284,0.028230823206596936,0.118561,0.130834,0.141655,0.154316,0.170886
2021,9,asof_pitcher_ball_rate,42805,42791,0.3779929082751046,0.03757255388104187,0.338524,0.35205549999999997,0.37422,0.3982245,0.425906
2021,9,asof_pitcher_strike_rate,42805,42791,0.43768479570470425,0.036034223523870534,0.398268,0.4200955,0.439024,0.45846,0.472365
2021,9,asof_pitcher_prev1_game_success_rate,42805,42366,0.5277203702591702,0.13544568346703748,0.362745,0.454545,0.526316,0.6,0.694118
2021,9,asof_pitcher_prev3_game_success_rate,42805,42366,0.5253741207100033,0.08861228517968642,0.418006,0.47619,0.52381,0.574007,0.632509
2021,9,asof_pitcher_prev5_game_success_rate,42805,42366,0.5260457639852711,0.07960859407957589,0.435714,0.481982,0.52381,0.5625,0.620455
2021,9,asof_pitcher_prev1_game_middle_rate,42805,42366,0.14803323489826747,0.09204638110243571,0.05,0.0909091,0.138889,0.195402,0.25
2021,9,asof_pitcher_prev3_game_middle_rate,42805,42366,0.14818497442288628,0.05100166712432231,0.0882353,0.114286,0.145161,0.178082,0.212435
2021,9,asof_pitcher_prev5_game_middle_rate,42805,42366,0.14862530753434358,0.041800270799461935,0.0984615,0.121495,0.147436,0.172043,0.201835
2021,9,asof_batter_success_rate,42805,42795,0.5411991403668652,0.04080056488520886,0.5062346000000001,0.523933,0.535113,0.5501935,0.571569
2021,9,asof_batter_middle_rate,42805,42795,0.14258488356583712,0.020684853110514368,0.126214,0.134811,0.141335,0.15,0.16045120000000002
2021,9,asof_pitcher_fastball_rate,42805,42791,0.5568006819658339,0.09820949189997663,0.444926,0.4854045,0.54902,0.6185075,0.694915
2021,9,asof_pitcher_breaking_rate,42805,42791,0.2806352991750602,0.10469806023931348,0.154943,0.204457,0.278567,0.35231650000000003,0.417589
2021,9,asof_pitcher_offspeed_rate,42805,42791,0.1625640164562642,0.11511034192658608,0.0307102,0.07898365,0.141779,0.234702,0.32648
2021,9,control_success,42805,42805,0.5307090293190048,0.4990618940194103,0.0,0.0,1.0,1.0,1.0
2021,10,asof_pitcher_success_rate,37646,37644,0.5279096004144087,0.046925697030761805,0.4723056,0.498837,0.5278134999999999,0.5560235,0.5830687
2021,10,asof_pitcher_reverse_rate,37646,37644,0.2327907184225906,0.04761499480041163,0.18126530000000002,0.20101075,0.2351515,0.26117125,0.2946418
2021,10,asof_pitcher_middle_rate,37646,37644,0.14307336966050369,0.021886702102202223,0.1217818,0.13102375,0.142506,0.153846,0.1660547
2021,10,asof_pitcher_ball_rate,37646,37644,0.37331842705344814,0.0340021996856687,0.3385573,0.347255,0.3694195,0.39154825,0.41676950000000007
2021,10,asof_pitcher_strike_rate,37646,37644,0.4433164298161726,0.03087345979614656,0.4115547,0.42613475,0.444536,0.45985075,0.48156010000000005
2021,10,asof_pitcher_prev1_game_success_rate,37646,37596,0.49897228291839557,0.12824122305311966,0.333333,0.426829,0.5,0.576087,0.647887
2021,10,asof_pitcher_prev3_game_success_rate,37646,37596,0.5062203844291946,0.07934252410961892,0.40625,0.464539,0.507463,0.55418,0.600791
2021,10,asof_pitcher_prev5_game_success_rate,37646,37596,0.5082027311682092,0.06669382741919892,0.426087,0.471154,0.509356,0.54491,0.584337
2021,10,asof_pitcher_prev1_game_middle_rate,37646,37596,0.14852788339982975,0.09582190698048144,0.0454545,0.0843373,0.133333,0.2,0.272727
2021,10,asof_pitcher_prev3_game_middle_rate,37646,37596,0.1486822533673795,0.056615594505356776,0.08,0.113924,0.145401,0.179775,0.217949
2021,10,asof_pitcher_prev5_game_middle_rate,37646,37596,0.14932331749920202,0.04704905319919361,0.0943396,0.118812,0.145414,0.176471,0.210526
2021,10,asof_batter_success_rate,37646,37641,0.5313135769240989,0.031551209316915525,0.503182,0.518496,0.531112,0.542169,0.555392
2021,10,asof_batter_middle_rate,37646,37641,0.1435551154379533,0.017329481493094774,0.130172,0.135951,0.142582,0.150189,0.158718
2021,10,asof_pitcher_fastball_rate,37646,37644,0.5508003486877059,0.0939353966778805,0.444721,0.48475875,0.5421125,0.60771325,0.6839218000000002
2021,10,asof_pitcher_breaking_rate,37646,37644,0.28298584306131125,0.10593253345319831,0.1577665,0.20013575,0.2795445,0.35784025,0.41056810000000005
2021,10,asof_pitcher_offspeed_rate,37646,37644,0.16621380901190097,0.11348943909835228,0.0347826,0.082032625,0.143945,0.2333865,0.32676120000000003
2021,10,control_success,37646,37646,0.49115443871858894,0.49992838982731036,0.0,0.0,0.0,1.0,1.0
2022,4,asof_pitcher_success_rate,41395,41371,0.5350413122235382,0.05985146549446227,0.475213,0.501406,0.530961,0.5654365,0.6
2022,4,asof_pitcher_reverse_rate,41395,41371,0.22312531627710233,0.05699778191317652,0.153514,0.194306,0.224091,0.255039,0.293773
2022,4,asof_pitcher_middle_rate,41395,41371,0.14445776273476588,0.031476273883955186,0.116405,0.132096,0.143731,0.1583815,0.173333
2022,4,asof_pitcher_ball_rate,41395,41371,0.37505219135142975,0.04168650108042632,0.334611,0.351351,0.37457,0.396865,0.425641
2022,4,asof_pitcher_strike_rate,41395,41371,0.4416186554833096,0.040557962065753045,0.400129,0.423813,0.440154,0.4609255,0.480576
2022,4,asof_pitcher_prev1_game_success_rate,41395,40393,0.5306215800782315,0.1550772314891094,0.363636,0.433333,0.524272,0.612903,0.75
2022,4,asof_pitcher_prev3_game_success_rate,41395,40393,0.5273133686777411,0.10301716264838652,0.413793,0.460714,0.518519,0.578947,0.661111
2022,4,asof_pitcher_prev5_game_success_rate,41395,40393,0.5273404060356992,0.08733021695018818,0.428571,0.471193,0.515695,0.57478,0.647399
2022,4,asof_pitcher_prev1_game_middle_rate,41395,40393,0.15089214701309633,0.09402231691993923,0.05,0.0860215,0.1375,0.2,0.266667
2022,4,asof_pitcher_prev3_game_middle_rate,41395,40393,0.15076611259376624,0.0577837676659384,0.08,0.111111,0.147059,0.185185,0.22293
2022,4,asof_pitcher_prev5_game_middle_rate,41395,40393,0.14907100865496498,0.04829200849766539,0.0918367,0.114094,0.15,0.177378,0.207547
2022,4,asof_batter_success_rate,41395,41368,0.5410698743714949,0.05850803390632545,0.500354,0.516783,0.529637,0.547965,0.6014532
2022,4,asof_batter_middle_rate,41395,41368,0.14343295661139044,0.028464396198447768,0.12175,0.13613175,0.143433,0.15147525,0.16103460000000003
2022,4,asof_pitcher_fastball_rate,41395,41371,0.5618887073070508,0.09798654782413323,0.446478,0.49741250000000004,0.557757,0.6217779999999999,0.685841
2022,4,asof_pitcher_breaking_rate,41395,41371,0.28156789965676443,0.10319665321750997,0.155068,0.204918,0.280734,0.357392,0.414634
2022,4,asof_pitcher_offspeed_rate,41395,41371,0.15654339207904086,0.10824161753595707,0.0328638,0.07555814999999999,0.140052,0.2280035,0.305333
2022,4,control_success,41395,41395,0.5335426983935257,0.4988796445301658,0.0,0.0,1.0,1.0,1.0
2022,5,asof_pitcher_success_rate,44865,44843,0.5380074214035635,0.06161876100600392,0.4742504,0.504138,0.533307,0.57119,0.5993622
2022,5,asof_pitcher_reverse_rate,44865,44843,0.219482162763419,0.06001860299687721,0.14749320000000002,0.188301,0.22139,0.252941,0.29550540000000003
2022,5,asof_pitcher_middle_rate,44865,44843,0.1426627141003055,0.028660635813994976,0.1134112,0.13087749999999998,0.144474,0.155554,0.1689854
2022,5,asof_pitcher_ball_rate,44865,44843,0.3750105267288094,0.04175064087243995,0.3325242,0.34982,0.371911,0.3956375,0.4224654000000001
2022,5,asof_pitcher_strike_rate,44865,44843,0.43987366726133403,0.037924164206566344,0.401481,0.4247495,0.440395,0.459459,0.479532
2022,5,asof_pitcher_prev1_game_success_rate,44865,44324,0.5399719343267756,0.14444322429263087,0.368421,0.444444,0.538462,0.634146,0.727273
2022,5,asof_pitcher_prev3_game_success_rate,44865,44324,0.5363454770327587,0.10468668182587706,0.414966,0.46875,0.526502,0.598131,0.679012
2022,5,asof_pitcher_prev5_game_success_rate,44865,44324,0.53322111273802,0.09089575956020857,0.430622,0.474227,0.523422,0.578641,0.652893
2022,5,asof_pitcher_prev1_game_middle_rate,44865,44324,0.14750015507400055,0.09290001685261029,0.037037,0.0833333,0.141509,0.2,0.266667
2022,5,asof_pitcher_prev3_game_middle_rate,44865,44324,0.1472831795708871,0.05999940044053372,0.0754717,0.109312,0.143357,0.183673,0.217573
2022,5,asof_pitcher_prev5_game_middle_rate,44865,44324,0.14801387154137713,0.049700714264572274,0.09,0.116625,0.148936,0.176849,0.203883
2022,5,asof_batter_success_rate,44865,44843,0.5445447022946726,0.056749719940197764,0.5019986000000001,0.519212,0.531073,0.5473520000000001,0.5985640000000001
2022,5,asof_batter_middle_rate,44865,44843,0.14196363674375043,0.024902471446617846,0.121604,0.13525500000000001,0.143191,0.1503855,0.15993079999999998
