pitcher_id,season,game_month,n_rows,target_rate,asof_pitcher_success_rate,asof_pitcher_reverse_rate,asof_pitcher_middle_rate,asof_pitcher_ball_rate,asof_pitcher_strike_rate,asof_pitcher_prev1_game_success_rate,asof_pitcher_prev3_game_success_rate,asof_pitcher_prev5_game_success_rate,asof_pitcher_prev1_game_middle_rate,asof_pitcher_prev3_game_middle_rate,asof_pitcher_prev5_game_middle_rate,asof_batter_success_rate,asof_batter_middle_rate,asof_pitcher_fastball_rate,asof_pitcher_breaking_rate,asof_pitcher_offspeed_rate,cluster
23593,2020,8,318,0.5031446540880503,0.554947496855346,0.20507104905660378,0.13738817295597483,0.34672193396226414,0.43402938050314466,0.4724637547169811,0.5263815660377359,0.561121176100629,0.13448008805031447,0.13006705031446542,0.1460901320754717,0.5390585062893082,0.13482835849056604,0.46525260377358496,0.3285070817610063,0.2062402075471698,1
21943,2020,8,78,0.5128205128205128,0.46856275641025635,0.29735212820512824,0.14851752564102563,0.3956575,0.43261342307692313,0.4711286025641026,0.43731755128205124,0.43328043589743587,0.13690947564102565,0.15298799102564103,0.16169039743589744,0.5549661282051281,0.1323937371794872,0.691875641025641,0.13090494871794872,0.1772193846153846,0
23565,2020,8,285,0.5017543859649123,0.5752810070175438,0.1827138701754386,0.13868981754385964,0.37567885614035085,0.4284731684210526,0.5640821929824562,0.5656688912280702,0.559822501754386,0.1171110245614035,0.11925120701754387,0.12598045333333335,0.5428234947368421,0.13999646315789474,0.5461171157894738,0.3083698807017544,0.14551300350877194,1
21549,2020,8,269,0.5241635687732342,0.654744,0.09040795241635688,0.10115867472118958,0.3696894312267658,0.40567732342007434,0.5628109776951673,0.589560565055762,0.5974263605947956,0.15760973531598513,0.124923443866171,0.10667255167286245,0.5422416691449814,0.13724934572490707,0.4089502044609665,0.47400405947955393,0.11704574349442379,1
23745,2020,8,265,0.49433962264150944,0.5531242867924528,0.1980887471698113,0.14162273962264152,0.33895857358490566,0.4514158905660377,0.5107056566037735,0.543556841509434,0.5595308981132076,0.18294058113207545,0.17602683018867923,0.20952409433962263,0.5060842150943395,0.15567269811320755,0.452463,0.2868465283018868,0.26069049056603777,0
22254,2020,8,173,0.5722543352601156,0.593540549132948,0.15318987861271677,0.1359116936416185,0.3625794566473989,0.4651897052023121,0.5722590115606937,0.5914468150289017,0.5873623179190751,0.1514805809248555,0.1468003132947977,0.15163664739884392,0.5397771156069364,0.13333886531791908,0.596748289017341,0.24661568786127167,0.15663606936416186,1
22397,2020,8,130,0.5692307692307692,0.5620498692307693,0.17123718461538462,0.1584047153846154,0.3570591846153846,0.4314553846153846,0.4572323769230769,0.4814285076923077,0.48382380769230765,0.16985815384615385,0.1445726123076923,0.12871350846153845,0.5362109230769231,0.14006509230769232,0.4782333384615384,0.23043723846153846,0.29132944615384615,1
23440,2020,8,132,0.3484848484848485,0.5516114242424243,0.17635525,0.14612744696969698,0.35585043939393934,0.4640746363636364,0.3446595348484848,0.34266353787878784,0.3521333636363636,0.1916280090909091,0.16491025757575756,0.1710122878787879,0.5241577424242424,0.14882883333333335,0.5279160681818182,0.4222152272727273,0.049868700757575754,0
23848,2020,8,175,0.5142857142857142,0.5865921428571429,0.13499868571428572,0.13112545142857143,0.34047325142857143,0.4715947371428571,0.5563967428571428,0.5578313828571428,0.5872635085714285,0.166576404,0.151734576,0.12640724571428572,0.5323075657142857,0.13721310571428572,0.6000382514285714,0.3321506,0.06781112057142857,1
22508,2020,8,224,0.5446428571428571,0.5323247991071428,0.20006008928571428,0.16202773214285715,0.31044927678571427,0.5048364821428571,0.5368402633928572,0.5429428883928572,0.5406039821428571,0.12727352232142858,0.13614243571428572,0.14995287232142857,0.5461025535714286,0.13415036116071427,0.7222992098214285,0.23488223214285714,0.04281854821428571,1
23306,2020,8,445,0.5303370786516854,0.5668410629213483,0.15548577078651687,0.14572073033707866,0.36262407191011237,0.439640002247191,0.4866955887640449,0.5104826292134832,0.5279457550561798,0.14031890561797752,0.130672477752809,0.12741279325842697,0.5105647842696629,0.15052027415730337,0.4788274584269663,0.3686684067415731,0.15250415056179775,1
23422,2020,8,502,0.45617529880478086,0.4634095418326693,0.26196785856573707,0.17096860956175297,0.3264239322709163,0.46634683466135457,0.47297196812749004,0.44675948007968125,0.435102484063745,0.17849117131474102,0.19491890039840637,0.20572114940239045,0.5468274860557769,0.13161308326693225,0.5968510896414342,0.33647605577689244,0.0666728513944223,0
23665,2020,8,139,0.5467625899280576,0.49914000719424456,0.217682654676259,0.15619656834532375,0.3948848201438849,0.41846746762589926,0.4755256618705036,0.49731315107913665,0.48152811510791366,0.17603158273381295,0.21765938489208633,0.22021676978417265,0.529664762589928,0.14190638848920864,0.47545009352517986,0.48826579856115104,0.03628407913669065,0
22547,2020,8,152,0.48026315789473684,0.46302365131578943,0.2397560394736842,0.1499260855263158,0.35693003947368424,0.467783427631579,0.4247437565789474,0.46981301973684214,0.4804543618421052,0.14984433289473684,0.1472468072368421,0.14480352434210525,0.5393382039473684,0.13911230657894738,0.4477460855263158,0.5522539144736842,0.0,0
22094,2020,8,78,0.32051282051282054,0.48866896153846157,0.2768392435897436,0.15382360256410257,0.3371248846153846,0.43658860256410253,0.5031382051282051,0.3688661282051282,0.3663964487179487,0.17846196153846153,0.21125576923076922,0.22672120512820512,0.5462046923076923,0.14353039743589743,0.6522243205128205,0.21416828205128205,0.13360738461538463,0
22368,2020,8,115,0.5304347826086957,0.5896419217391304,0.19484430434782607,0.1086924,0.3574637565217391,0.447094747826087,0.4883021739130435,0.5145216260869565,0.4655159043478261,0.12505187826086958,0.14057522260869568,0.15000548173913042,0.5477368521739131,0.13687967826086958,0.5157182086956522,0.47568910434782613,0.008592671739130435,1
23307,2020,8,364,0.4835164835164835,0.5128913681318681,0.2296306730769231,0.14276692307692307,0.3642465906593407,0.4348451868131868,0.4815994065934066,0.49753689010989005,0.5094284615384616,0.18092993516483513,0.17390772087912088,0.1724013791208791,0.522323184065934,0.14557646703296703,0.5181899423076923,0.2752999120879121,0.20651014835164838,0
23987,2020,8,622,0.5434083601286174,0.5314469485530546,0.17666351286173632,0.13690424437299034,0.356463691318328,0.45253787942122187,0.5539536398713827,0.5530609678456592,0.5447172347266881,0.1354049083601286,0.1565793504823151,0.15209694855305467,0.5401988874598072,0.13692263794212217,0.655787884244373,0.22787532154340837,0.11633681832797428,1
23289,2020,8,142,0.5352112676056338,0.5355175774647888,0.20042300704225352,0.1397495,0.34420308450704223,0.4534292887323944,0.470826,0.5148470915492958,0.5050226760563381,0.16614882605633804,0.16980735563380284,0.1548332218309859,0.5467901971830986,0.1382933661971831,0.7187904084507042,0.16615558450704226,0.11505397887323944,0
22922,2020,8,154,0.487012987012987,0.505979961038961,0.2924265909090909,0.17789348051948053,0.3545511298701299,0.4572987142857143,0.4987381753246753,0.5124240389610389,0.5144433376623376,0.18660647207792208,0.1954726,0.19977549350649348,0.5447414090909091,0.1351939616883117,0.7378422532467532,0.2519635974025974,0.010194149545454546,0
21654,2020,8,195,0.5333333333333333,0.5424682205128205,0.20945695897435898,0.152591,0.3230031384615385,0.4499359384615385,0.5374509538461538,0.5436772820512821,0.5245266153846154,0.16065895025641025,0.16356860102564102,0.1769224717948718,0.5418487897435897,0.13713724102564104,0.6676690974358974,0.08608126615384615,0.24624964615384615,1
23536,2020,8,357,0.5322128851540616,0.5560061680672269,0.12157205042016805,0.16383941456582632,0.40023337254901964,0.4346662885154061,0.5537853081232493,0.49654827170868343,0.5376994733893558,0.19066925714285715,0.169527756302521,0.16174897759103643,0.5457213725490196,0.13507994957983194,0.7134626386554622,0.24963244817927172,0.036904903361344533,1
23719,2020,8,362,0.5662983425414365,0.6216631961325967,0.13288481215469614,0.1297422541436464,0.38556871546961324,0.409673546961326,0.5299728287292818,0.5377082900552486,0.554506955801105,0.15682562513812154,0.14712294475138124,0.14070548342541436,0.5353337127071823,0.13329593922651933,0.5026927486187845,0.28884248342541435,0.20846478729281767,1
22840,2020,8,189,0.4444444444444444,0.4796244391534391,0.2292752380952381,0.1540915343915344,0.3925229312169312,0.44413752910052906,0.4067938306878307,0.41984196825396825,0.4247909047619048,0.17410927354497355,0.17434570899470897,0.17581334920634922,0.5417767883597884,0.13570084126984128,0.4715359894179894,0.07762737777777778,0.4508365343915344,0
23914,2020,8,484,0.5247933884297521,0.5351130020661157,0.19008535743801652,0.13551606404958677,0.3835064359504132,0.413556770661157,0.5284360847107439,0.5349791136363636,0.5344073099173554,0.18375224566115703,0.1587794979338843,0.14496659917355373,0.5511868409090909,0.13642947107438017,0.5269563037190083,0.3466039400826446,0.12643974173553718,1
23672,2020,8,320,0.559375,0.5344100875,0.22125964687500002,0.1238255375,0.37540944062500003,0.42341178125,0.531525196875,0.553739896875,0.550180259375,0.1202135978125,0.1201536725,0.12317632812499998,0.54395535625,0.133556015625,0.56684551875,0.23430959062499998,0.198844865625,1
23112,2020,8,193,0.5544041450777202,0.5671708031088083,0.18231757512953367,0.12448938341968913,0.3648985699481866,0.4175422849740933,0.5235039948186528,0.5110026321243524,0.511188860103627,0.21790933678756477,0.20051401554404144,0.18896652849740933,0.5525729740932642,0.13397288082901554,0.5501100984455959,0.2517236943005181,0.19816610880829016,0
21699,2020,8,57,0.5263157894736842,0.5387485964912281,0.18630768421052632,0.15593533333333331,0.4081869298245614,0.42101524561403514,0.5421366315789473,0.4812277719298246,0.4821819649122807,0.25104419649122806,0.2494717192982456,0.24678450877192984,0.5548977543859649,0.14384887719298248,0.7376266666666667,0.08621325263157895,0.17615996491228073,0
22231,2020,8,149,0.5637583892617449,0.5981532147651007,0.12829780536912752,0.14524156375838929,0.32173522147651007,0.49094434228187916,0.5837313624161073,0.5739266375838926,0.5722054362416108,0.23934162416107382,0.20423521476510068,0.2009026644295302,0.5541909597315436,0.13466324832214766,0.4905122214765101,0.14901342281879193,0.3604743087248322,1
23101,2020,8,74,0.40540540540540543,0.5767044189189189,0.15953583783783784,0.13803777027027028,0.3542882162162162,0.4541196351351351,0.40392894594594597,0.4960427162162162,0.5523343918918919,0.14946968648648648,0.16344001351351353,0.16089294594594594,0.5571645000000001,0.13580610135135135,0.3250055945945946,0.5789845945945945,0.09600979864864866,1
21961,2020,8,500,0.568,0.5944998020000001,0.133554172,0.164172954,0.339498718,0.467536746,0.5953543640000001,0.605803372,0.608947852,0.13937276,0.145002076,0.15386560800000001,0.522416282,0.14369359180000002,0.590318488,0.192880282,0.216801228,1
23852,2020,8,313,0.5079872204472844,0.454454571884984,0.23829826837060702,0.17234055591054312,0.37631784984025557,0.4416882811501598,0.45446627476038337,0.44102027795527154,0.44876364536741215,0.15947377955271566,0.1624554408945687,0.16236743450479232,0.5458401789137379,0.13898347603833866,0.538462821086262,0.41303156230031945,0.04850562236421725,0
22708,2020,8,360,0.4777777777777778,0.5144619194444444,0.23383663055555554,0.12331133055555556,0.38516908055555554,0.43120724444444447,0.48865258055555555,0.47862545277777774,0.4796426555555556,0.15989783194444446,0.18350743055555555,0.17471889166666665,0.5320398027777778,0.14017190555555556,0.4770809694444444,0.2114397972222222,0.3114791972222222,0
22249,2020,8,157,0.36942675159235666,0.5423146687898089,0.20587847770700637,0.13133754777070064,0.3553744331210191,0.44421674522293,0.48607503184713374,0.5433567133757962,0.5549524968152866,0.15993488662420383,0.15531737579617833,0.15873728025477707,0.516002796178344,0.14755798089171973,0.4866515031847134,0.041072851592356685,0.47227560509554145,1
22996,2020,8,147,0.5374149659863946,0.5684459455782312,0.17146528571428574,0.14083128571428571,0.3329438231292517,0.482815306122449,0.49358123809523813,0.5423884149659864,0.541346619047619,0.22517963945578232,0.2120217755102041,0.20521295918367347,0.5368928639455782,0.14143402721088436,0.6080970952380952,0.08079689183673469,0.31110607482993197,0
22890,2020,8,231,0.42424242424242425,0.5316421168831169,0.2188001948051948,0.1398604458874459,0.34900077056277057,0.4352537402597403,0.4809270303030303,0.4683791991341991,0.5097171038961039,0.14711054112554112,0.13129380519480519,0.14516073160173162,0.5459544285714285,0.13526957575757576,0.5295788961038961,0.2310125238095238,0.2394085541125541,1
22729,2020,8,324,0.5092592592592593,0.5099538858024691,0.21876116358024694,0.1469911728395062,0.35348905864197533,0.4342004722222222,0.49195603086419754,0.4719422345679013,0.47001786419753083,0.1981393888888889,0.207294987654321,0.21248947839506174,0.5214493858024691,0.1440731512345679,0.5145751111111112,0.3001598858024691,0.18526500925925926,0
21840,2020,8,168,0.47023809523809523,0.5441961130952381,0.16393655952380953,0.12190502976190476,0.3705493869047619,0.4198630952380953,0.4753189047619048,0.502818125,0.5200042261904761,0.16703374940476193,0.1438797392857143,0.14471920357142856,0.5314220238095237,0.1378654607142857,0.5049069166666666,0.3189292738095238,0.17616383928571427,1
23478,2020,8,104,0.47115384615384615,0.5054587980769231,0.21790895192307694,0.14120691346153846,0.3806506634615384,0.40415033653846155,0.4617712115384615,0.4284638269230769,0.4410643557692308,0.12850865384615384,0.18305113461538464,0.13287055192307692,0.5509300480769231,0.13209530096153846,0.5568777403846153,0.33021321153846156,0.11290898076923075,0
22505,2020,8,164,0.5365853658536586,0.5315764268292683,0.20671947560975612,0.17991329878048778,0.3625610670731707,0.4343570365853659,0.45828303658536584,0.4342354634146342,0.440958987804878,0.2222819268292683,0.22952068292682928,0.24669328658536585,0.541987756097561,0.1438216573170732,0.48387354878048777,0.2381023414634146,0.27802410975609754,0
23385,2020,8,76,0.42105263157894735,0.5259760394736842,0.2397235,0.14549623684210528,0.3910716842105263,0.39263223684210524,0.5125731578947368,0.4342104210526316,0.4311981578947368,0.1295321052631579,0.12510084210526315,0.17738394736842106,0.551506947368421,0.14133801184210526,0.5991463289473685,0.12761088157894737,0.27324278947368424,0
22131,2020,8,412,0.6723300970873787,0.6892099781553399,0.06969114854368931,0.08407991723300971,0.37779402427184466,0.39723538834951455,0.668038645631068,0.6744291723300971,0.6726031577669903,0.11647551286407767,0.10563395388349514,0.09955298567961166,0.5493980898058253,0.134459986407767,0.37573540291262136,0.25381241990291264,0.3704521820388349,1
23518,2020,8,296,0.597972972972973,0.5842451858108109,0.1336000777027027,0.15296222635135137,0.3627751486486487,0.4525411756756757,0.5588394628378378,0.5555111148648648,0.5613574662162162,0.1384576141891892,0.16615857770270273,0.1854041418918919,0.5486301756756756,0.13432108277027027,0.4933820810810811,0.3252007601351351,0.18141715878378378,1
22318,2020,8,212,0.5471698113207547,0.5854160094339622,0.22003334433962266,0.10644617452830189,0.35225785849056607,0.4425464811320755,0.40992541509433955,0.5175947971698113,0.5105506273584905,0.12963645000000001,0.12740584669811322,0.12150993396226416,0.5384629858490566,0.13717312735849058,0.5357934009433962,0.46166933018867923,0.0025372983018867924,1
23917,2020,8,391,0.6138107416879796,0.5748225447570333,0.12854696163682863,0.16289784143222505,0.3146599590792839,0.4874259104859335,0.5917150204603581,0.5771519335038363,0.5720431432225064,0.1460378938618926,0.158318084398977,0.15398184143222507,0.501470726342711,0.15295221329923273,0.48552821739130436,0.3153208260869565,0.19915091560102302,1
22277,2020,8,444,0.49774774774774777,0.49824519144144147,0.21842004954954955,0.15565617342342342,0.37275614639639637,0.45360784684684685,0.5026778581081082,0.4859942297297298,0.48032451126126124,0.16300630405405406,0.166602509009009,0.1637434054054054,0.5476539189189189,0.13929823851351353,0.4415428423423423,0.2604139617117117,0.2980431846846847,0
21432,2020,8,220,0.5454545454545454,0.5374499227272728,0.13488246818181818,0.124756,0.38499514545454544,0.3876234590909091,0.4998632045454545,0.5024084909090909,0.5206835454545454,0.10705479181818182,0.1365195509090909,0.13278210954545455,0.5441398727272727,0.1406960818181818,0.45628900909090914,0.5221137545454545,0.021597250454545455,1
22123,2020,8,65,0.5076923076923077,0.6156130153846153,0.12717744615384616,0.1375778153846154,0.33371764615384614,0.44775273846153846,0.3278169384615385,0.5038810769230769,0.5793068153846154,0.306915,0.18426644615384616,0.14914006153846152,0.5529274307692308,0.14209065692307693,0.4857079384615385,0.36383324615384616,0.15045875384615384,0
22933,2020,8,162,0.48148148148148145,0.592731012345679,0.20419350617283952,0.1481168462962963,0.4221670925925926,0.44976449382716044,0.4296246543209876,0.5597014197530864,0.6216403580246913,0.23993326234567902,0.15916538580246914,0.14105179320987654,0.5263609012345679,0.14525099382716047,0.6479106604938272,0.0518840425925926,0.3002052777777778,1
21936,2020,8,355,0.49859154929577465,0.528255538028169,0.19474672112676056,0.1395063971830986,0.3877496591549296,0.4385298028169014,0.48665693802816906,0.46829458873239443,0.4558274056338028,0.2165032647887324,0.20329698028169013,0.18219925633802816,0.553609938028169,0.13640537464788732,0.46782722816901406,0.4508498281690141,0.08132294,0
23767,2020,8,480,0.5041666666666667,0.6001310604166666,0.15361139166666668,0.11723086458333333,0.3427129666666667,0.45751755625,0.51293615625,0.5315381541666667,0.5385931354166666,0.11746880791666667,0.13933699604166666,0.15138256875,0.5452426791666666,0.13470143416666666,0.7463331249999999,0.17633002083333332,0.07733685875,1
22404,2020,8,132,0.5984848484848485,0.5728794090909091,0.15693386363636364,0.13550771212121213,0.33334976515151515,0.45898405303030304,0.5856714772727273,0.5964166742424243,0.6045922424242424,0.17221981893939395,0.140553925,0.1258735962121212,0.531776143939394,0.1423235909090909,0.43643225757575754,0.14126685606060604,0.4223008787878788,1
22280,2020,8,127,0.41732283464566927,0.43913273228346456,0.28410255118110234,0.17436899212598425,0.4267833464566929,0.4291071338582677,0.42764073228346455,0.3985908346456693,0.4057782047244094,0.285319274015748,0.26715766141732283,0.24351187401574803,0.5541413543307087,0.13407635433070866,0.587675125984252,0.138958968503937,0.2733659133858268,0
22389,2020,8,460,0.5521739130434783,0.5891621869565218,0.19205911304347828,0.11513365217391305,0.34970968260869567,0.44420662826086954,0.560543245652174,0.5754602760869565,0.5848470260869565,0.10900137260869565,0.0961785393478261,0.10345876782608696,0.5451781108695652,0.13620072043478262,0.59318435,0.34699755217391304,0.05981807782608696,1
23782,2020,8,440,0.5318181818181819,0.5803990409090909,0.16281643863636364,0.11939196363636363,0.33237625000000004,0.4754311340909091,0.5493642295454545,0.5250005295454546,0.5236799704545455,0.16625445272727274,0.16134612272727272,0.17642740454545452,0.5512430386363636,0.13308685318181818,0.5202984636363636,0.30187601136363634,0.17782552499999998,1
23561,2020,8,466,0.5793991416309013,0.5670328905579399,0.2056060922746781,0.11166200643776825,0.35708568025751075,0.45392333261802575,0.5849436587982834,0.5574840536480686,0.5410196909871245,0.14272994527896998,0.12209094206008583,0.11940653433476395,0.5453102494623656,0.13873383010752688,0.6206376716738197,0.2387186330472103,0.14064367596566524,1
23849,2020,8,531,0.5706214689265536,0.6036043860640302,0.1478386064030132,0.11962388512241054,0.32671553295668554,0.4898886346516008,0.5735351826741997,0.591811856873823,0.5872563408662901,0.13625229058380411,0.14315626930320152,0.14310863841807908,0.5275410677966101,0.1382047361581921,0.5769892994350283,0.400382934086629,0.022627757815442563,1
22427,2020,8,171,0.4853801169590643,0.5622745321637427,0.16147861403508773,0.12400638011695907,0.35260244444444444,0.4253253859649123,0.5230508830409356,0.5317102631578947,0.5223334795321637,0.14973874561403508,0.14326260818713452,0.13668865497076024,0.5408613567251461,0.14362202046783626,0.5158936374269005,0.42288073684210525,0.0612256432748538,1
23094,2020,8,205,0.5365853658536586,0.5071638487804878,0.25744683414634145,0.12372498048780486,0.38165073658536586,0.41863989268292684,0.581796643902439,0.5460753170731708,0.5530654195121951,0.14231553853658538,0.142265003902439,0.13190466829268294,0.5510754829268293,0.1368073463414634,0.5265161609756097,0.16946720975609755,0.30401671707317074,1
23897,2020,8,504,0.5654761904761905,0.5537229206349206,0.19346668452380952,0.12477967261904763,0.3374711507936508,0.49394563293650795,0.57225675,0.5692308611111111,0.5722181547619047,0.0933993875,0.09295354226190475,0.10491615694444445,0.5420841610337973,0.13595485685884692,0.46786420634920634,0.413451998015873,0.11868382341269842,1
23092,2020,8,167,0.5449101796407185,0.47614837724550896,0.26109626946107783,0.13175719161676647,0.4404051197604791,0.4205185868263473,0.5296816167664671,0.49553077245508975,0.4903447664670658,0.12165798203592815,0.11434982994011976,0.11236580239520957,0.5516377425149701,0.1356955095808383,0.7440543652694611,0.11982578443113771,0.13611984431137725,1
22118,2020,8,92,0.4673913043478261,0.46032753260869563,0.27885545652173915,0.15233614130434783,0.37812747826086957,0.44011108695652174,0.416977347826087,0.4633250108695652,0.46397284782608694,0.2545548,0.1983745,0.1982576195652174,0.5555192173913044,0.13409797826086955,0.6711705543478261,0.28636739130434785,0.042462080434782605,0
23633,2020,8,465,0.5268817204301075,0.5098069075268817,0.18619043655913978,0.15040059139784945,0.33690767311827957,0.4542389376344086,0.5055494236559139,0.5068435096774193,0.5012134365591397,0.15919016989247314,0.1518183698924731,0.15289450107526883,0.5436283505376344,0.1408429453763441,0.5828245698924731,0.32401974623655916,0.09315566666666666,1
21558,2020,8,81,0.5185185185185185,0.5411852345679012,0.22410537037037037,0.16370377777777778,0.2958644814814815,0.48536275308641974,0.5947550740740741,0.5739348888888889,0.5641276790123456,0.16014070493827162,0.1527649802469136,0.15624614814814813,0.5296845925925926,0.14547387654320987,0.5913488888888888,0.2683914074074074,0.14025964197530866,1
22668,2020,8,89,0.6067415730337079,0.5831627191011236,0.15446122471910112,0.12276061797752807,0.3294545056179775,0.4260307752808989,0.5526339213483146,0.5442522921348315,0.4844957078651685,0.2645020629213483,0.1750678426966292,0.18761396629213484,0.5456892808988765,0.13337819101123596,0.6642471011235955,0.24727298876404494,0.08847997752808988,1
22926,2020,8,117,0.48717948717948717,0.6096302051282051,0.21281403418803418,0.0913658982905983,0.30966154700854703,0.4456050256410256,0.6211176324786324,0.5552736923076923,0.566763547008547,0.10508678290598292,0.1039243811965812,0.10286615042735044,0.5428096153846154,0.13315282735042736,0.53220547008547,0.43971621367521363,0.02807825128205128,1
22738,2020,8,150,0.54,0.5142168066666667,0.21001904000000002,0.14417668,0.36209622666666663,0.46377103333333336,0.45154583333333337,0.44616224666666665,0.44276573333333336,0.19603023133333333,0.20218486666666666,0.19341681333333333,0.5401010533333334,0.13797542,0.50283238,0.10532814666666666,0.39183952666666666,0
22675,2020,8,74,0.5675675675675675,0.5632162702702703,0.22226247297297297,0.11556170270270269,0.3592206216216216,0.4348900675675676,0.5903973108108108,0.6590501486486486,0.6619989324324325,0.14893527702702702,0.13450163108108107,0.136048672972973,0.5548732297297297,0.13808982432432435,0.6315900540540541,0.23703318918918917,0.13137678378378378,1
22735,2020,8,134,0.5223880597014925,0.5277872985074628,0.18283794029850747,0.15687587313432838,0.36681057462686567,0.4821630447761194,0.5156070149253732,0.5210624701492538,0.5204955970149253,0.23521485074626866,0.1471222985074627,0.1468883582089552,0.5474201865671642,0.1371340447761194,0.5619130074626866,0.07301233880597015,0.3650746417910448,1
23630,2020,8,151,0.5695364238410596,0.6036482516556292,0.14507536423841058,0.13996554966887417,0.3529952450331126,0.4861531125827815,0.5835321920529801,0.5485628476821192,0.5557507152317881,0.11834405496688742,0.13707139205298013,0.13939396026490067,0.543402119205298,0.1355772582781457,0.6114714768211921,0.35268313907284765,0.035845309933774834,1
22435,2020,8,371,0.5983827493261455,0.5987538059299191,0.14088508355795148,0.12339138274932614,0.3511514770889488,0.44560283018867924,0.6034805148247978,0.5939974204851752,0.5651734420485175,0.12902045929919137,0.15452629218328842,0.16808120215633424,0.5459664540540541,0.14507154324324323,0.44659036927223716,0.427818948787062,0.12559064420485175,1
23696,2020,8,366,0.639344262295082,0.596689800546448,0.12173675956284152,0.1338780136612022,0.3736570081967213,0.43486229781420765,0.6640543278688524,0.6676988606557377,0.6379810136612022,0.15315198087431695,0.1369451931693989,0.1349585464480874,0.5479282650273224,0.14040722404371583,0.5244508743169398,0.27932442896174864,0.1962246174863388,1
23334,2020,8,134,0.5223880597014925,0.5270971940298507,0.19050223880597014,0.13815338059701493,0.39774041791044773,0.4283437089552239,0.5282569029850746,0.5157854850746268,0.5289425447761193,0.17614656716417912,0.16415191791044775,0.13897104402985075,0.544308552238806,0.13884055223880598,0.4584827014925373,0.23809955970149255,0.30341770149253733,1
21998,2020,8,189,0.5555555555555556,0.5409051164021164,0.20282878306878308,0.14868758201058202,0.3369401693121693,0.4652704232804233,0.5042182275132275,0.5002645343915344,0.5248115396825397,0.15725850793650795,0.16168698412698412,0.15934377248677248,0.53945708994709,0.14437938095238095,0.43395735449735445,0.3680237619047619,0.19801891005291003,1
22761,2020,8,146,0.4657534246575342,0.5787117808219178,0.1330175089041096,0.09651021506849315,0.4365780342465753,0.40012440410958905,0.47003600000000006,0.478313,0.4675665,0.07969478904109589,0.08142600410958904,0.07819511506849315,0.5295005342465754,0.14287957534246576,0.47887680136986305,0.39812346575342467,0.12299973287671234,1
23979,2020,8,52,0.5769230769230769,0.5559814615384615,0.2055188269230769,0.1049383673076923,0.39126,0.43118317307692305,0.63362575,0.6135033653846154,0.5573974807692308,0.14218875000000003,0.12409465576923077,0.130124425,0.6226119038461538,0.15815482692307692,0.4790225192307692,0.12975350000000002,0.3912239615384615,1
23902,2020,8,150,0.5266666666666666,0.49061868000000003,0.26265042666666666,0.13877878,0.39136228666666667,0.4065001733333333,0.51902114,0.50776936,0.49801839999999997,0.16186866666666666,0.18349243999999998,0.17016868,0.5539772000000001,0.1365013,0.6629723599999999,0.30804013333333335,0.028987489333333335,0
23871,2020,8,61,0.6229508196721312,0.510769868852459,0.11199363114754099,0.16270719672131148,0.49230339344262297,0.3667415081967213,0.5359015081967213,0.49268052459016387,0.49268052459016387,0.1562532950819672,0.17199519672131147,0.17199519672131147,0.5325343606557378,0.13557175409836064,0.628137655737705,0.20938745901639344,0.16247477049180328,0
23654,2020,8,149,0.5906040268456376,0.5665085570469799,0.16794193959731543,0.12039351006711409,0.42110308053691275,0.3820218859060403,0.6502072617449665,0.6794542483221477,0.6662392147651007,0.0520613355704698,0.10202163422818791,0.1160658456375839,0.5422317785234899,0.14187031543624162,0.6017747382550335,0.2150308456375839,0.18319446308724832,1
22192,2020,8,377,0.5384615384615384,0.4932421485411141,0.25770835278514587,0.12266288328912467,0.35674720159151196,0.4638544111405835,0.4603299469496021,0.4842756366047745,0.4879649124668435,0.2104523575596817,0.1679700954907162,0.15081912201591513,0.5480805623342175,0.1334642625994695,0.5033573209549072,0.4272763766578249,0.06936632015915119,0
22311,2020,8,50,0.44,0.5410111599999999,0.25343628,0.12853947999999998,0.3416204,0.46737212,0.5141271,0.548812,0.56554298,0.2159522,0.136686322,0.13040362,0.54578612,0.13341996,0.41839166,0.5816083400000001,0.0,1
22622,2020,8,62,0.3548387096774194,0.2807528360655738,0.4523425901639344,0.08278754918032787,0.4616252786885246,0.3773962786885246,0.3007244347826087,0.2768544347826087,0.2768544347826087,0.12590600000000002,0.09606773913043477,0.09606773913043477,0.5221719032258064,0.1451437258064516,0.5643941803278688,0.2595202295081967,0.1760857131147541,0
22624,2020,8,124,0.5887096774193549,0.5130098870967742,0.2259075,0.1224373870967742,0.3806776774193548,0.44059820967741936,0.5190625564516129,0.5527934596774194,0.5317117580645162,0.06485464516129032,0.09075168387096776,0.11877206774193548,0.5275987580645162,0.14511117580645164,0.5745804596774194,0.3259453548387097,0.09947419516129033,1
23568,2020,8,304,0.5394736842105263,0.5310645263157895,0.20640074013157897,0.12348820065789474,0.3951627565789474,0.4125147105263158,0.3953684111842105,0.5165828388157895,0.5785640328947368,0.2502102730263158,0.15719903947368422,0.14488719934210526,0.5777468914473683,0.14760765427631578,0.4838516447368421,0.31866747697368425,0.19748086184210525,0
22908,2020,8,272,0.5147058823529411,0.5528542941176471,0.13642573529411764,0.12786191911764705,0.3884812242647059,0.4191480955882353,0.4935685514705882,0.49807427205882354,0.5060001617647059,0.15721524522058825,0.15599443382352943,0.1365747830882353,0.5325704448529411,0.13582958382352942,0.5114202867647059,0.3415904742647059,0.1469892205882353,1
