pitcher_id,season,n_rows,target_rate,asof_pitcher_success_rate,asof_pitcher_reverse_rate,asof_pitcher_middle_rate,asof_pitcher_ball_rate,asof_pitcher_strike_rate,asof_pitcher_prev1_game_success_rate,asof_pitcher_prev3_game_success_rate,asof_pitcher_prev5_game_success_rate,asof_pitcher_prev1_game_middle_rate,asof_pitcher_prev3_game_middle_rate,asof_pitcher_prev5_game_middle_rate,asof_batter_success_rate,asof_batter_middle_rate,asof_pitcher_fastball_rate,asof_pitcher_breaking_rate,asof_pitcher_offspeed_rate,cluster
21874,2020,581,0.6024096385542169,0.6598571015490534,0.11450522943201377,0.11356909122203099,0.3266918898450947,0.4364367056798623,0.6379739793459553,0.6548336488812392,0.6426107280550775,0.13418455060240964,0.12840365800344233,0.13755575559380379,0.5387856523235801,0.13634346729776248,0.4704714681583477,0.4009317125645439,0.12859685370051635,0
21978,2020,457,0.5339168490153173,0.5143695711159737,0.1835063479212254,0.1608791181619256,0.39405964551422323,0.4293144989059081,0.5254452560175055,0.5448882472647703,0.5425816827133478,0.15351694332603938,0.1598156514223195,0.16221395361050328,0.5578563837719298,0.13004075109649124,0.32319606783369803,0.2551466498905908,0.42165730853391686,0
22277,2020,2601,0.46905036524413685,0.49503463052672053,0.217993985005767,0.1572844767397155,0.3772579281045752,0.44786874971164936,0.48844804113802387,0.48227858669742407,0.48550909880815074,0.1699566133410227,0.17269574894271433,0.1717736428296809,0.547784030757401,0.13371666601307192,0.45194592464436756,0.25899748788927335,0.2890565709342561,1
21372,2020,350,0.46285714285714286,0.47318293714285714,0.2259276171428571,0.16929998857142856,0.40137545714285716,0.43710997714285715,0.45990328857142854,0.45100999142857146,0.46697558285714286,0.17411290457142858,0.170819222,0.164117214,0.5380571942857143,0.14032653571428572,0.6115349,0.34098566857142854,0.047479438,1
23515,2020,1006,0.4562624254473161,0.487938689860835,0.21532161829025845,0.16162814512922466,0.4010228061630219,0.41538177137176935,0.4615627739562624,0.47761911630218684,0.47541091451292244,0.18245204463220674,0.17406338767395627,0.16886414473161032,0.5445537226640159,0.13299344632206758,0.6304620864811133,0.36531556858846914,0.004222323817097416,1
23628,2020,444,0.5157657657657657,0.5596269436936937,0.2174733783783784,0.1508284527027027,0.35464135135135133,0.451334759009009,0.5430833896396396,0.5131444662162162,0.520833313063063,0.1630620777027027,0.17342229099099096,0.17935698423423424,0.5478042027027027,0.1367303204954955,0.5729958738738739,0.2211053918918919,0.20589872747747745,1
21549,2020,331,0.5438066465256798,0.6560760302114804,0.08981907764350454,0.10045014803625377,0.36950833836858005,0.40585330211480364,0.5847617915407854,0.5960749546827795,0.6037967462235649,0.14307256435045318,0.11539879335347433,0.10242775226586104,0.548846081570997,0.13455605438066465,0.4096884743202417,0.47343621450151063,0.11687531419939577,0
23362,2020,606,0.5181518151815182,0.5554854306930693,0.15955603630363036,0.1146507919141914,0.4128262178217822,0.4102000330033003,0.5174000693069307,0.5279739191419143,0.5311179636963697,0.16364148597359737,0.14408532475247524,0.14858156419141913,0.5524586501650165,0.13007328729372938,0.6521244323432344,0.27837308580858083,0.06950251699669967,0
21830,2020,494,0.6133603238866396,0.6519082327935223,0.08688172004048582,0.10377937024291498,0.3938552570850202,0.4148987672064777,0.6327083886639676,0.6372245910931175,0.6412981315789474,0.11218038805668017,0.11148485688259109,0.10417700182186235,0.5451647165991903,0.13744953927125506,0.730511044534413,0.24628513562753035,0.02320380607287449,0
22540,2020,969,0.542827657378741,0.5655934551083591,0.16766803818369452,0.1294087564499484,0.42744976470588236,0.4253910454076367,0.5459083230134159,0.5513067781217751,0.5576131403508772,0.1334057281733746,0.1291536814241486,0.13061972528379773,0.5434608482972136,0.13736055376676987,0.6407903973168214,0.26431756140350876,0.09489203993808049,0
22478,2020,650,0.5230769230769231,0.5953667292307693,0.22925877692307692,0.07448611507692308,0.43752921076923074,0.44121988923076927,0.5114947723076924,0.5206507723076923,0.5471998984615385,0.17190922153846153,0.165569674,0.14357006092307692,0.5874896486902927,0.14361762033898304,0.80505346,0.19494654,0.0,0
23761,2020,795,0.4691823899371069,0.4663746603773585,0.28783644150943394,0.1530553396226415,0.42163597106918244,0.4158536301886792,0.47619218993710694,0.46941091320754713,0.47983565786163523,0.16607134025157233,0.15129665358490568,0.14777015748427674,0.5513239911949686,0.13623467635220127,0.6147357081761006,0.29057803522012576,0.09468625106918238,1
23314,2020,406,0.4433497536945813,0.5455765172413793,0.22829930049261082,0.12142330049261084,0.45121880788177343,0.39862355911330044,0.44589541133004923,0.48147034482758616,0.4942429802955665,0.1398484906403941,0.14082556600985222,0.1315765933497537,0.554073118226601,0.131780178817734,0.6509471600985222,0.32130617980295567,0.02774664679802956,1
23769,2020,1541,0.48475016223231665,0.478835815055159,0.28682739454899414,0.13580823737832576,0.38058583127839063,0.44642594029850746,0.4934946463335496,0.48325214536015576,0.4824363595068138,0.12870217203114862,0.1361440630110318,0.1403926715768981,0.5425522018170019,0.1359943186891629,0.5542041953277093,0.30615555807916933,0.13964025399091498,1
23458,2020,651,0.5483870967741935,0.5515072795698925,0.21419352227342553,0.09663675376344086,0.4319084116743471,0.3752367250384025,0.5423128602150538,0.5453834715821813,0.5484892488479263,0.09589430353302611,0.09733287311827957,0.09698356328725037,0.5482679677419354,0.13378572196620583,0.5351310537634408,0.20383008602150537,0.26103886482334865,0
23568,2020,615,0.5479674796747968,0.5289290032520325,0.20932206666666667,0.122323318699187,0.39611964227642277,0.41248085853658534,0.48773193983739843,0.5329472390243903,0.5465857219512195,0.20282800520325203,0.14875603284552846,0.1473360201626016,0.5605273235772358,0.13962050650406505,0.48180757398373986,0.31805890731707315,0.200133518699187,1
22668,2020,681,0.5418502202643172,0.5964724728340675,0.14915228487518356,0.11481868179148312,0.3356734346549192,0.4262574390602056,0.5576704170337738,0.5708736182085169,0.5680413524229075,0.15173155051395007,0.1441016703377386,0.14893800146842878,0.5453058649045521,0.13704010690161528,0.6670150631424376,0.24238617180616742,0.09059879030837005,0
23110,2020,489,0.5153374233128835,0.4962856216768916,0.211993572597137,0.1398973701431493,0.4009945398773006,0.4230354764826176,0.512679445807771,0.5037178466257669,0.4997332229038855,0.17530602985685073,0.17785012474437628,0.17707624560327198,0.5464045071574642,0.13771278609406953,0.601997472392638,0.1117226255623722,0.2862798834355828,1
22624,2020,863,0.5399768250289687,0.5189595411355735,0.22606519466975666,0.11768564310544612,0.3834267821552723,0.4361116651216686,0.5203810984936269,0.5388628539976825,0.5449899907300116,0.09148033441483198,0.09929338308227115,0.09463164646581691,0.5450226477404403,0.13555307601390498,0.5668429571263036,0.3336639130938586,0.09949310475086907,0
21699,2020,407,0.5085995085995086,0.539553285012285,0.18948091646191648,0.1514878058968059,0.4150874054054054,0.4149084619164619,0.5113449459459459,0.5281561523341524,0.5256215528255529,0.18422073783783782,0.1692933422604423,0.16950806265356266,0.5433238230958232,0.1415862334152334,0.7400560786240786,0.08374988943488944,0.17619399508599506,1
23565,2020,1045,0.5301435406698565,0.5695317846889952,0.18480810047846888,0.1352067961722488,0.3792480019138756,0.4404390488038277,0.5652358344497608,0.5561067244019139,0.5550250124401913,0.1140889795215311,0.124942175215311,0.12645817961722486,0.5466551417624521,0.13646780411877393,0.5431323598086124,0.3163260133971292,0.1405416277511962,0
23696,2020,1410,0.5936170212765958,0.5944445063829787,0.12053888014184398,0.13376431418439716,0.3744544042553192,0.43328629078014186,0.5860215617021276,0.5865111829787234,0.5863621418439716,0.15817063276595744,0.15502101113475178,0.14913292624113475,0.5476824241134751,0.13568721468085104,0.5246422446808511,0.28123190141843973,0.1941258460992908,0
21840,2020,955,0.512041884816754,0.5403688125654451,0.17733823769633505,0.11708744293193717,0.36702842827225135,0.42294561047120416,0.515431852356021,0.5162462795811519,0.5199046397905759,0.14883346314136126,0.13508751518324608,0.13200389612565444,0.5416914816753927,0.1364268385340314,0.5062542492146597,0.3075814282722513,0.18616432984293194,0
22280,2020,517,0.4990328820116054,0.4862695,0.26195458139534883,0.15586946317829456,0.43716598643410853,0.4108963914728682,0.49867039478957914,0.4929981883767535,0.49652939478957914,0.15950545330661323,0.17787805270541082,0.1734167735470942,0.5528114738878144,0.13903905222437138,0.6017540503875969,0.1348136292635659,0.26343234496124035,1
23898,2020,2202,0.5658492279745686,0.5530679127669241,0.17423471853702863,0.1176477532485234,0.34662330622444343,0.4445382889595638,0.562448814279048,0.5623331082594494,0.5592389715352309,0.12019887764815679,0.12012502207186189,0.12051373611759217,0.5376809545454546,0.13995230463636366,0.4280462480690595,0.3898645215810995,0.18208921858246252,0
23870,2020,839,0.4398092967818832,0.4576435250596659,0.30364319928400957,0.1360409415274463,0.4296072517899761,0.3774894248210024,0.41620654177897576,0.44505988814016173,0.45355549326145556,0.16195764393530998,0.1537583665768194,0.1473076846361186,0.5310610309892729,0.14243255327771157,0.6228718818615752,0.3313329761336516,0.04579515250596659,1
23206,2020,1188,0.5202020202020202,0.5269199831649832,0.24304593518518516,0.13986378114478115,0.39772232744107744,0.42066222643097645,0.5225898964646465,0.5354317954545454,0.5415896245791245,0.1772981925084175,0.1720472297979798,0.16068906565656565,0.5405733319292333,0.1414557751474305,0.528483462962963,0.2699015791245791,0.20161494612794612,1
23684,2020,622,0.45016077170418006,0.4945264308681672,0.2523069196141479,0.10769614662379422,0.4228887347266881,0.37490918810289386,0.5014097524115756,0.4795486768488746,0.4770307250803859,0.1292840463022508,0.12370319356913184,0.12508107829581994,0.5373922122186495,0.13671938971061093,0.6342772138263665,0.30933932475884246,0.056383475562700965,1
23749,2020,800,0.495,0.523994145,0.24422988750000002,0.1226015385,0.4277622325,0.37488805875,0.46795026874999995,0.52766062375,0.5197443687500001,0.125871885,0.106992794625,0.10054860075000001,0.55186880375,0.133008988125,0.59663591375,0.33473988374999997,0.068624164125,0
22505,2020,835,0.49700598802395207,0.5377724275449102,0.20377889700598803,0.1694065233532934,0.3601187760479042,0.4429132491017964,0.49688833532934135,0.4968445616766467,0.5009840898203592,0.16939796371257484,0.16872379161676646,0.1696273332934132,0.5462171628742515,0.13593256143712576,0.4943192263473054,0.23922827065868263,0.26645247904191616,1
22015,2020,963,0.42990654205607476,0.4297269304257529,0.26394020560747666,0.15713913406022845,0.45349770716510907,0.4290023572170301,0.42452360342679124,0.42389177985462095,0.4276520550363448,0.15849669833852542,0.17226359989615783,0.16553960259605402,0.5463249106957425,0.13590267549325027,0.49635085462097617,0.4792864797507788,0.02436264018691589,1
23536,2020,1158,0.5466321243523317,0.5558359930915372,0.13369823747841106,0.1610503298791019,0.392762585492228,0.44421698272884286,0.5336988808290156,0.5267866554404145,0.5376092668393782,0.1786457658031088,0.16858673626943005,0.16331016666666665,0.5543841407599309,0.13626519067357512,0.6868722832469776,0.26764448791018997,0.04548323747841106,1
22575,2020,881,0.5312145289443814,0.5533541759364359,0.18922732690124858,0.13709248115777525,0.34683762996594775,0.46661093416572075,0.5164885664018162,0.5250716776390465,0.5364321021566402,0.1617697406356413,0.15356104869466516,0.14182594358683315,0.5374762463110102,0.1379338392735528,0.5317867355278093,0.20737944721906923,0.26083378637911464,0
22368,2020,723,0.4896265560165975,0.5925888658367912,0.19349207468879667,0.10847046569847855,0.36327337621023514,0.4437659419087137,0.44022387966804977,0.47248333056708164,0.4733821742738589,0.15132249197786998,0.14515855380359613,0.14452546887966805,0.5586875083102494,0.13187953573407202,0.5145449253112033,0.47766818395574,0.007786862835408022,1
22404,2020,415,0.5710843373493976,0.5681752578313253,0.1707442939759036,0.12947851325301205,0.3436884,0.44854481204819274,0.5735898819277109,0.5595127108433735,0.5626763301204819,0.11479580048192771,0.11202918626506024,0.10982924024096385,0.5364354240963856,0.13956206987951808,0.4188604361445783,0.12457528120481927,0.45656429156626505,0
23689,2020,387,0.5529715762273901,0.5632565426356588,0.1445481085271318,0.14925991214470286,0.3568017080103359,0.4163647338501292,0.5536448165374678,0.5539955400516796,0.5553421627906977,0.12584700361757106,0.1380328426356589,0.14088354160206717,0.5620664754521963,0.1437171416020672,0.4511355891472868,0.22885734366925065,0.320007023255814,0
22666,2020,542,0.4907749077490775,0.5418816974169742,0.20644869557195572,0.09487984022140222,0.417236721402214,0.43586982472324726,0.4864061125461255,0.49294769926199267,0.5056289778597786,0.14870147933579336,0.13696744944649447,0.12131830092250921,0.5556228191881919,0.13985735535055352,0.6345797084870849,0.26145729151291514,0.10396296734317344,0
21943,2020,598,0.4899665551839465,0.49555473076923073,0.28801670066889634,0.14557654849498328,0.3758438277591973,0.4514515518394649,0.5143011789297659,0.5093236153846153,0.5167049381270903,0.15175661053511705,0.14100664197324417,0.13691260886287626,0.5470614531772575,0.1362487399665552,0.6782110234113713,0.16333507692307692,0.1584538693979933,1
21690,2020,735,0.5510204081632653,0.5466316204081633,0.20617190612244898,0.15376871292517008,0.3262371088435374,0.5022452448979592,0.5683369129251701,0.5628989170068027,0.5575055278911565,0.1669373443537415,0.15576715768707483,0.15610185768707482,0.5327001224489796,0.1397774775510204,0.5217662530612245,0.16543361088435374,0.3128001591836735,0
23848,2020,790,0.5734177215189873,0.5657761711026617,0.1370548813688213,0.15633306337135616,0.34601369835234475,0.4593137605830165,0.5788528076923076,0.5612361679487179,0.5692998128205128,0.1350508937179487,0.1407752008974359,0.13600901128205128,0.5383657506329114,0.13519223493670887,0.619741206590621,0.2983694751584284,0.08188930456273764,0
23935,2020,889,0.5410573678290214,0.530499286036036,0.2345917367117117,0.1138469106981982,0.3738497477477477,0.4972002882882883,0.5546885423925668,0.5396141416957027,0.5386089036004647,0.1191735599303136,0.12147300963995354,0.1229290737514518,0.5425689471316085,0.13698550078740157,0.45086901576576577,0.5454467432432433,0.003684232635135135,0
23772,2020,323,0.5015479876160991,0.5412017306501548,0.21991402167182664,0.09792553777089784,0.3829784334365325,0.41346034674922605,0.4026763281733747,0.47921782972136223,0.48568954179566565,0.161475806501548,0.12846500835913313,0.11434586501547987,0.571997080495356,0.12771688823529412,0.542453560371517,0.29979734984520123,0.15774910588235294,0
22922,2020,751,0.4806924101198402,0.49686736351531285,0.31496968442077233,0.16663299733688414,0.35458667509986685,0.4619577110519308,0.4639948641810919,0.497826103861518,0.4829996937416778,0.15726539254327565,0.15538926218375498,0.158376358322237,0.545292932090546,0.13720784207723036,0.7172217177097203,0.27721426098535284,0.00556404207723036,1
23385,2020,497,0.448692152917505,0.5844453682092556,0.20759597384305836,0.12713606358148893,0.3744476136820925,0.3970394185110664,0.4795982354124748,0.5184322253521128,0.5584215010060362,0.1948893953722334,0.1517530533199195,0.1400196810865191,0.5500630945674044,0.13833622716297786,0.6006426820925553,0.18041121327967807,0.2189461106639839,0
23650,2020,1001,0.5194805194805194,0.5090855684315684,0.237732997002997,0.15499694905094907,0.4168275744255744,0.4191307492507492,0.5211283466533467,0.5401907612387612,0.5509620999000999,0.13184489830169832,0.1363165191808192,0.1335567741258741,0.5397972337662338,0.1393992084915085,0.6943021478521478,0.1565164955044955,0.14918136163836165,1
21654,2020,772,0.49740932642487046,0.5431532707253885,0.21406849870466324,0.1508892189119171,0.32375774870466323,0.45425624740932646,0.484131493523316,0.499226567357513,0.5017312888601035,0.19679887720207256,0.18773382538860103,0.18436927720207252,0.5470228665803109,0.13773035764248703,0.6639055880829016,0.07817500660621761,0.2579194248704663,1
23871,2020,570,0.5754385964912281,0.5195875430579965,0.1339016265377856,0.1713490404217926,0.45540299121265376,0.3845461915641476,0.5664105213675213,0.5468091175213675,0.5383465918803418,0.1674440170940171,0.16001875213675215,0.16229561324786324,0.555055401754386,0.1382139040350877,0.5788948260105449,0.2410486731107206,0.18005645975395432,1
23554,2020,563,0.49023090586145646,0.47960075488454706,0.23295999484902308,0.17798006571936056,0.372532458259325,0.4564500355239787,0.4615571971580817,0.48530465719360566,0.4888210213143872,0.1872005861456483,0.18102920959147425,0.17893178507992896,0.5434796127886323,0.14205259591474245,0.6107005293072824,0.2952603587921847,0.09403913126110125,1
22278,2020,1052,0.5171102661596958,0.41564784315589354,0.28353324619771864,0.1891372072243346,0.4241563203422053,0.3938995703422053,0.5202478764258555,0.4952606796577947,0.49462770437262354,0.21745388897338402,0.21821501701520912,0.20480547908745247,0.58095062,0.14884083495238096,0.6409870047528516,0.3206583203422053,0.038354669221482895,1
23440,2020,614,0.4771986970684039,0.5550206107491856,0.17686907817589576,0.14317127687296416,0.35421794299674264,0.46469310097719874,0.48272898794788277,0.4747625081433225,0.47651862540716616,0.1766975631921824,0.1772545263843648,0.17603398045602606,0.541183942903752,0.137627955954323,0.528718825732899,0.4216276351791531,0.04965353892508143,1
23929,2020,681,0.5256975036710719,0.5523473,0.14968281264705882,0.10947344558823528,0.40031859558823535,0.43102074852941175,0.5067971313432836,0.5269225313432836,0.5296868179104478,0.0981755247761194,0.09988565417910447,0.10286894358208955,0.5399972878120411,0.13815358164464026,0.6205683985294118,0.32058460294117647,0.058846962058823525,0
22761,2020,593,0.5413153456998314,0.5871145598650928,0.14390128532883642,0.08546400354131535,0.432977347386172,0.40904615008431705,0.5387532596964587,0.5427461770657672,0.5531311399662733,0.07311700944350759,0.062945539460371,0.0608671436762226,0.5360723372681282,0.13851559224283305,0.45814725126475553,0.3980602765598651,0.14379248768971334,0
22007,2020,364,0.6236263736263736,0.6302175549450549,0.12429988461538463,0.10329986499999999,0.33552642032967034,0.4544804835164835,0.6292009917582417,0.6302366373626374,0.6371975631868132,0.17494827664835166,0.16118507692307693,0.15738629368131868,0.6005379614325069,0.1476492873278237,0.6655413461538461,0.1495256923076923,0.1849329642857143,0
23574,2020,859,0.5005820721769499,0.5041438114086146,0.2713471746216531,0.10605634377182771,0.3981918381839348,0.43492374621653085,0.4961582118742724,0.482249884749709,0.4931614423748545,0.12574677869615833,0.12632866915017463,0.11762061699650755,0.5337357427240977,0.1419599292200233,0.5358198963911525,0.35604137019790455,0.10813869452852154,1
23979,2020,368,0.5679347826086957,0.541313008174387,0.20525899182561308,0.09034924168937329,0.41181682016348775,0.43173127792915533,0.5556867813411078,0.5515676705539359,0.5459825364431486,0.11814116355685131,0.11164664314868805,0.1034874746355685,0.5823398913043478,0.14846805788043477,0.5432105258855585,0.11520528664850135,0.3415841907356948,0
23893,2020,496,0.530241935483871,0.5371976909090909,0.24613157777777778,0.12138863171717172,0.35358886464646466,0.4472427676767676,0.5280332224532225,0.5212604802494802,0.5182096091476092,0.12977832058212058,0.1341546291060291,0.13755430311850314,0.5424653245967741,0.13754622137096775,0.7235248222222223,0.20156600202020203,0.07490915232323232,0
23437,2020,387,0.43669250645994834,0.47382791989664086,0.24483237209302328,0.13089922222222222,0.3837855633074935,0.40973576485788116,0.4071409302325581,0.4273059793281654,0.435403850129199,0.10306230904392764,0.09465185400516797,0.10054251369509044,0.553312684754522,0.13851492635658916,0.6146313850129199,0.334921149870801,0.05044742894056847,1
23235,2020,329,0.6261398176291794,0.5695583902439024,0.1659686951219512,0.1352199024390244,0.347878625,0.44971104268292683,0.6110066548387096,0.6072452580645161,0.5979869774193549,0.11883309838709677,0.1348801093548387,0.13491993451612902,0.5542239209726444,0.14315453252279634,0.4911752347560976,0.2874428048780488,0.2213819606707317,0
21813,2020,555,0.5297297297297298,0.5462981891891892,0.18246036576576577,0.1122918954954955,0.3814406522522522,0.4209392846846847,0.5193991117117117,0.5331920864864865,0.5361804018018018,0.13059029801801803,0.12316435693693695,0.12633280072072073,0.5407947567567568,0.13627392954954956,0.3709518162162162,0.4720586756756757,0.1569895189189189,0
23634,2020,749,0.5901201602136181,0.5717379705882353,0.15182364705882354,0.16657986631016045,0.34856870855614974,0.4816089745989305,0.5524361015089163,0.5811827393689986,0.5894251069958848,0.1678928340192044,0.15459032757201646,0.15425224348422495,0.5510460280748664,0.13979248636363636,0.6416387673796792,0.2785949893048128,0.07976625935828878,0
23232,2020,330,0.5666666666666667,0.44183701519756835,0.20972313373860185,0.1772447416413374,0.40465915197568386,0.4486943252279635,0.592320209375,0.547697115625,0.523460278125,0.12040585468750001,0.148511485625,0.1550364775,0.5922953939393939,0.13749949484848484,0.7355529513677811,0.1743321565349544,0.09011489483282675,0
23593,2020,791,0.5524652338811631,0.5606456434892542,0.22149093135271808,0.12881119026548674,0.3464869367888748,0.43374301643489255,0.5683350758533502,0.5602941352718078,0.5704270948166877,0.12263499254108724,0.12417810644753476,0.1267236072060683,0.5476957357774969,0.13524667951959546,0.45404354614412135,0.3235021769911504,0.2224542048040455,0
22110,2020,673,0.600297176820208,0.6594985839524518,0.10225400416047549,0.13716622719167904,0.3642452377414562,0.41236960029717684,0.5809361099554236,0.5904681203566122,0.6053851396731055,0.2085956995542348,0.19709316255572065,0.18967914502228825,0.5866844134328358,0.1421065780597015,0.5679714933135216,0.25430745468053495,0.17772106240713223,0
22933,2020,314,0.5414012738853503,0.5810152834394904,0.21738350955414013,0.13730469777070065,0.4161127324840765,0.4360368789808917,0.5177443662420382,0.5594267133757962,0.5685226305732485,0.17659519267515925,0.14308536464968152,0.14681757484076433,0.5359201050955413,0.13890045859872613,0.6379151146496815,0.062067763694267516,0.3000170955414013,0
23654,2020,559,0.5366726296958855,0.5596315778175313,0.1706155939177102,0.13022277459749554,0.42889066547406085,0.3757942665474061,0.5428220876565295,0.5813708407871198,0.5905061681574241,0.12537228121645796,0.12829530268336314,0.1359878556350626,0.5292159964221825,0.1435935509838998,0.6251585599284437,0.1762219731663685,0.1986194651162791,0
23284,2020,468,0.5235042735042735,0.5806320961538461,0.20751961538461539,0.11754301923076924,0.3843026666666666,0.3963209764957265,0.5090164594017095,0.5180080170940171,0.5261139829059829,0.12544043376068376,0.1256357747863248,0.1240976185897436,0.5511400854700854,0.14546311944444446,0.703952735042735,0.2869342799145299,0.00911300702991453,0
23703,2020,372,0.5860215053763441,0.5544218140161725,0.3157180592991914,0.07814476091644205,0.4238056900269542,0.38114408086253365,0.5865185202702702,0.5536611148648649,0.5462313040540541,0.09728184797297297,0.08953243378378378,0.08462269256756758,0.5664970188679245,0.13837546819407007,0.5783678032345013,0.3249396064690027,0.09669259622641509,0
23903,2020,420,0.5357142857142857,0.5234278902147971,0.29345356085918856,0.12074332291169451,0.40694220525059666,0.3915411455847256,0.5851122311557788,0.5607199422110553,0.5267811331658292,0.17005118819095477,0.15094291859296483,0.13377705628140704,0.5774814785714286,0.14652637714285713,0.5494820429594273,0.38013585918854415,0.07038210477326969,0
23953,2020,306,0.4869281045751634,0.5156139967213115,0.22807573901639344,0.1673641442622951,0.3712275180327869,0.3904357868852459,0.4378858054607509,0.49313828327645054,0.48596633788395904,0.17319632935153584,0.17302972354948806,0.19204560409556315,0.5684252124183007,0.1388583839869281,0.5073594786885246,0.19791148196721312,0.29472901967213117,1
23860,2020,867,0.6182237600922722,0.5524116247113164,0.1598633899538106,0.20416436605080832,0.39856362240184756,0.40794533949191686,0.626677094117647,0.6034322082352941,0.5941268423529412,0.18038824905882353,0.2017524905882353,0.19524920588235295,0.601223701734104,0.1433888228901734,0.5498617517321016,0.30941200577367206,0.14072625092378752,0
22312,2020,412,0.4830097087378641,0.5387664126213593,0.2306499240291262,0.08447568737864077,0.3981729733009709,0.47341317233009705,0.49741942475728157,0.5188826844660194,0.5209896990291262,0.09041217621359224,0.08265476699029127,0.08601160169902912,0.5444765266990291,0.13755906019417477,0.5045661383495146,0.41483005339805823,0.08060380388349514,0
22899,2020,348,0.5402298850574713,0.5229186628242075,0.2289922910662824,0.15340307665706052,0.3593241008645533,0.4544076772334294,0.5168597055214724,0.5148895368098159,0.5195985214723926,0.13553057116564418,0.14802857975460124,0.15119635429447853,0.5314345316091954,0.1406864028735632,0.6195016167146974,0.35296507780979824,0.027533299423631124,1
23640,2020,720,0.5,0.4597691958333333,0.27304816249999997,0.19414449305555553,0.42932295694444444,0.4065698736111111,0.4983732361111111,0.5105736875,0.5194554694444444,0.20340154180555559,0.18976374583333333,0.19215064583333333,0.5829606086350975,0.13850720389972146,0.7673551541666667,0.2017144041666667,0.03093044486111111,1
22261,2020,316,0.5791139240506329,0.5682954476190476,0.14764034634920636,0.17306241873015873,0.4122093936507936,0.4244690380952381,0.6154884183673469,0.5988986462585034,0.5944121428571428,0.18911320952380953,0.17996250544217687,0.177820437414966,0.5797517341772152,0.14735747689873419,0.5264544507936508,0.46370443492063496,0.009841086825396826,0
21622,2020,349,0.5702005730659025,0.544912570200573,0.11179747936962751,0.13226739398280804,0.4589534040114613,0.35588629799426935,0.4869651977077364,0.5069963810888252,0.5045139971346705,0.15138760916905444,0.16217629684813753,0.14865618911174783,0.56897911747851,0.1468843329512894,0.4714924727793696,0.30246799426934096,0.22603946991404014,1
23204,2020,355,0.5070422535211268,0.532209338028169,0.24718946760563382,0.11283500563380282,0.4082595014084507,0.4100835267605634,0.5342480647887324,0.5609023661971831,0.5693418197183099,0.12635669774647887,0.1136820847887324,0.12070161126760563,0.5668449014084507,0.13982042253521126,0.5439367661971831,0.11325989859154931,0.3428032676056338,0
23942,2020,321,0.5015576323987538,0.51509765,0.10843192500000001,0.176101434375,0.393458471875,0.4624695,0.5053466425531915,0.522054485106383,0.5147849234042553,0.17914286382978725,0.18318513191489363,0.1856875914893617,0.5732935638629283,0.14185162866043613,0.435215209375,0.458646375,0.10613832906250001,1
23863,2020,373,0.579088471849866,0.620709376344086,0.11377763951612903,0.18192159677419356,0.35424443279569895,0.4499938360215054,0.5784999777158775,0.5865672562674095,0.5940495431754875,0.2410213147632312,0.19958547632311976,0.19435030640668524,0.6001326182795699,0.14024542930107525,0.68200875,0.20561191424731182,0.11237933172043012,0
22414,2020,444,0.6238738738738738,0.601920006772009,0.12969505620767494,0.17878930925507902,0.3768865801354402,0.41019177878103835,0.6239216240963856,0.6071333759036145,0.6028189710843374,0.16155098313253013,0.17418601204819276,0.1712878265060241,0.5801576726862302,0.14710724559819413,0.5078343634311512,0.3590674446952596,0.13309815688487583,0
23751,2020,315,0.5079365079365079,0.6037653555555555,0.15994034920634922,0.10662664095238095,0.41398652063492064,0.42278218095238096,0.5354667238095239,0.567480092063492,0.5848864952380952,0.16951904126984127,0.14429941142857142,0.12331473174603175,0.5956694777070063,0.15078948057324842,0.48742893650793645,0.46679946984126985,0.04577158015873016,0
23857,2020,551,0.5680580762250453,0.54050356,0.134144576,0.19388028545454547,0.40573069636363635,0.4214427527272727,0.5208036519916143,0.5552681907756813,0.5438390545073375,0.21320593417190778,0.18498219077568132,0.1947538888888889,0.5971088363636363,0.14153496127272727,0.5060329436363636,0.3933427472727273,0.10062429563636363,1
22473,2020,541,0.5582255083179297,0.592446493530499,0.15163709426987063,0.16492048243992607,0.37424585397412197,0.4047629371534196,0.542667247689464,0.5632132439926063,0.5764909648798522,0.20116754325323474,0.19308840295748614,0.1825752181146026,0.5875371022304833,0.1581559596654275,0.5351080942698706,0.3166938151571165,0.1481981068391867,1
23644,2020,704,0.5241477272727273,0.5596951519886364,0.1339642784090909,0.14803670880681818,0.47181899573863634,0.37858019176136365,0.5078805823863637,0.5431507926136363,0.5404621036931818,0.16339735625,0.1542070508522727,0.15945978977272726,0.5964061578947368,0.14117059829302986,0.7025071704545455,0.2836946846590909,0.013798155795454544,0
23638,2020,1353,0.5779748706577975,0.6218110635624539,0.14544517886178862,0.1298729623059867,0.4050958167036216,0.40322313673318555,0.5682573784183296,0.587064504804139,0.590605623059867,0.2102885502586844,0.18515576260162603,0.17707085550628232,0.5893387767857143,0.1439292173363095,0.5590283170731707,0.3221994028085735,0.11877228632668145,0
23231,2020,756,0.5740740740740741,0.6574934457671958,0.1166333611111111,0.11259529497354498,0.37135135052910057,0.4479828002645503,0.5868911044973545,0.580143623015873,0.589716287037037,0.1549386904761905,0.1583360917989418,0.15160413624338626,0.585458536423841,0.14969121668874172,0.540696925925926,0.3762894232804233,0.08301366296296296,0
